negativo|Lamentablemente en Cataluña se prioriza la construcción nacional y las políticas identitarias sobre salud,educación o recuperación económica
positivo|Vamos a por el martes ;-))
negativo|"Son los riesgos de hacer cine ""alternativo""."
negativo|Y aquí el equipo del Telediario matinal haciendo el traspaso de poderes a #losdesayunosdetve http://t.co/163jKTi8
positivo|Buenos días a todos desde #AsambleaMadrid, que tengáis un estupendo martes :-)
negativo|Nada, que salgo del aeropuerto y me voy al programa de Luis del Olmo.
positivo|Salen hacia China los primeros coches Seat de Barcelona.Seat pretende vender 3.500 coches en China 2012@La_SER  http://t.co/fqbxARIS
negativo|Twitter me propone que siga a Guindos pero esa cuenta es un fake manejado con habilidad. Al suplantador le debería caer una buena multa.
positivo|"#forumeuropa @pacodelatorrep "" tenemos a seguir ampliando nuestra oferta cultural y museística #malaga"
negativo|Avanza el caso Noos: imputado Jaume Matas y también el apoderado de Aizoon  SL, una de las empresas de los duques http://t.co/AdQmhBfC
negativo|Revista de Prensa (ABC Punto Radio, 10 de enero) http://t.co/cs6wbKIY
positivo|Lo que Rajoy decía de Matas y Camps, 'ejemplos' de buena gestión. (La hemeroteca es letal). http://t.co/WE8LyrZ8
positivo|Un descubrimiento dedicado a @mananascuatro que se q le encantara a @mrtfernandez http://t.co/x4stGY0H
positivo|Mi abrazo y toda la fuerza para @conchagcampoy
positivo|Enhorabuena a todos lo candidatos del goya 
positivo|gracias Teresa “@Terehernndez: muchas felicidades!! disfruta de tu dia!!”
negativo|Os dejo unas fotos de la toma de posesión Gustavo Alcalde como Delegado del Gobierno en Aragón http://t.co/6euZskcQ
negativo|En quince minutos estaré en el debate de @mananascuatro con @mrtfernandez, @Federicoquevedo, Josemari Calleja y Montse Nebreda.
positivo|gracias Goyi “@Goyi_64: Muchas felicidades, Presidente. Que con salud cumpla muchos más”
negativo|"Belén Esteban o el día de la marmota: ""Jesulín de Ubrique no tiene ni idea de su hija Andrea"" http://t.co/1QqpYDMD"
positivo|@ristomejide gracias amigooooo te veo en un ratin!!!! Abrazacos
positivo|¡Ánimo, valiente! RT @conchagcampoy Muchísimas gracias a todos.Tengo leucemia pero también ánimo de lucha, buenos médicos y muchísimo afecto
positivo|Josemi: sorry “@josemi_fv: Hoy es el día de Unfollow a porque ¡me tiene invadido el Timeline! (Eso sí, felicidades)”
positivo|graciasss... Trabajamos x ello “@EDU_AM08: Felicidades!! Presidente aver si con el trabajo de todos mejoramos la situación.”
negativo|Valencia y la formula 1: Hacer la prueba:18 mill x 3 años. No hacerla:15 mill x 3 años. Alguien debería pagar x firmar esos contratos!!
positivo|Mi enhorabuena a los compañeros de @EFEnoticias por la primera entrevista a @marianorajoy. @AlonsoNgel y @belenanca llevaban años pidiendola
positivo|"@Juandecolmenero ¿Y a quien responda ""no"" a esa amable petición, qué, jaja?"
negativo|A las 3 en @A3noticias, Rajoy reaparece en una entrevista: justifica la subida del IRPF y dice que no se va a esconder
positivo|No me parece criticable que la primera entrevista a Rajoy sea en EFE, una agencia pública, española, e internacionalmente contrastada.
positivo|"Rajoy (EFE): ""No está en nuestras previsiones subir el IVA"". Descarta un ""banco malo"""
negativo|De la teoria a la realidad. Como funciona una aseguradora médica “@NYTimeskrugman: Who Fires Whom? http://t.co/finDsj8P”
negativo|Increíble:  Rajoy dice que no nombró vicepresidente primero porque quería dar la cara sobre la crisis.  Cuándo y dónde ?
positivo|Tenemos que combinar reflexión con ACCION . Tenemos que hacerlo con un proyecto que tiene que ser nuevo
negativo|El déficit del 8% es la muestra de la austeridad hipócrita del PP, pero sobre todo del fracaso del ajuste que provoca recesión, paro y deuda
negativo|@mgilguerrero sorprende que preocupe más un posible relevo en Tráfico que el terrorismo. Alucinante con las preguntas. ¿El nuevo periodismo?
negativo|En la reunión del Grupo Parlamentario Popular http://t.co/dfVFpEtx
positivo|"Esta noche al Hormiguero!Me apetece un poquillo de ""cachondeo""#palabrasarcaicas"
negativo|Las cifras de Rajoy: 15.000 millones autonómicos + 3.000 del Gobierno + 1.500 municipales + 5.000 de la SS. Suman 24.500 millones, no 20.000
positivo|Este es el especial en el que puedes seguir en EL PAÍS las elecciones de EEUU y ahora mismo las primarias republicanas http://t.co/Lroa6mkk
negativo|La semana siguiente  lo mismo en las asambleas comarcales.  Después el congreso federal. Y así, con los cambios lógicos, desde hace 132 AÑOS
negativo|ERC&PP no han apoyado ese pleno monográfico sobre impulso d l economia y efectos d ls recortes que registramos mañana.El govern no lo quería
negativo|"Mañana en @elconfidencial mi #dos palabras ""Cuando la corrupción se convierte en nuestro peor enemigo""."
negativo|¿Mallorquines del twitter??? Nos vemos con #YesWeSpainIsDiferent el próximo 27 y 28 ENERO en el Auditorium.entradas en http://t.co/Q9HzeyLP
negativo|De momento y YA a la venta: Palma (27/28), Barcelona del (1/2 a 18/2) y Madrid (22/2 al 1/4) en http://t.co/Q9HzeyLP .E iremos a toda Spain!
negativo|Como s genera nuestro déficit:15.000 millones las com autónomas.5000 mill seg social.3000 mill Estado.1500 mill ayuntam http://t.co/wIw3IXeC
negativo|Ayuda RT @NKIESE: Ayuda porfa!! Necesitamos donadores de sangre O- y B- en Medica Sur para Regina Howard, es una amiga. RT pls!
negativo|RT: “@aprensamadrid: 'Sin periodistas no hay periodismo'. Manifiesto Federación de Asociaciones Periodistas de España http://t.co/3JHc1cI3”
negativo|Mañana hay pleno en el Congreso de Diputados para convalidar el decreto de recortes del Gobierno. Nos dan 10 minutos para fijar posición.
negativo|Recortan 200 millones de euros a la rtve. Mal camino después que el anterior gobierno les suprimiera 500 millones de publicidad.
positivo|Qué recuerdos!: Nepal. Españoles en el mundo @tve_tve
negativo|"Pues como jugemos como hoy, el Barça la semana que viene nos vuelve a ""canear"". Esperemos que no. Aupa Karim"
positivo|Un fuerte abrazo a @conchagcampoy, que va a disputar la batalla más importante de su vida. Mucho animo :-)
positivo|Entrevista completa al presidente @MarianoRajoy http://t.co/ObMm5Vk7 #interesante
positivo|“@Anoukira: Así es, @Costa_Ant acabo de salir de la peli y @JoseMotatv hace un papelón! Buenísima!! Gracias por el  gracias a tí!!!!
positivo|“@Davirra: Con el culpable!! Gracias por esta gran noche y por esta gran película. #9enfilmaffinity :D http://t.co/LKWldYZj” gracias a ti.
positivo|http://t.co/bJH4vI8Yaqui tenéis las fotos del primer concierto de Córdoba, muchas gracias @lya_cordoba por tanto arte.
negativo|Que viene insomnio? No!!!! Mañana a las 7!!!! #ohagoyogaoyanosequé
positivo|Buenos días a todos, que tengáis un estupendo miércoles :-)
negativo|Me quedé corto: recorte d déficit no será d 30.000m sino mucho más. Pues sigue sin salirme el cómo lo harán con lo q falta q es muuucho.
negativo|Buenos días a todos! Así amanece Madrid: http://t.co/X42htewq
negativo|Al menos 1muerto y 2heridos x la explosión d una bomba adosada a un coche en una plaza del norte de Teherán,cerca d la Universidad (PressTv)
negativo|Portada El País http://t.co/4g4z8h4p ...
negativo|Portada ABC http://t.co/iuwDa29J ...
negativo|Portada El Mundo http://t.co/UFmwPMA8 ...
negativo|Portada El Periódico http://t.co/Ouy9uNEZ ...
negativo|Empezamos!!! Hoy con los empresarios. En #losdesayunosdetve Arturo Fernandez vicepresidente de la CEOE.
negativo|Me he dado cuenta de que cuesta mas levantarse de la cama cuanto mas frío hace fuera...#perogrullo
positivo|"#ChacónenLaSER: ""No hacerle daño a mi partido es lo que me ha llevado a Reaccionar"""
positivo|"#ChacónenLaSER : ""Me siento con capacidad y con equipo, no hay superman ni superwoman""."
negativo|Cuando la corrupción se convierte en nuestro peor enemigo - Dos Palabras http://t.co/mw8jkzmG vía @elconfidencial
negativo|Lo mas importante del viaje de Ahmadineyad a America Latina es los paises que NO ha visitado.@MoisesNaim
positivo|Sí!!“@ester_font: @Buenafuente Espero que el día se porte bien contigo, que mañana voy a veros y tienes que estar fresco como una rosa!”
negativo|El ministro del Interior confirma su extraña cita con Zapatero. Todo muy normal
positivo|un buen trabajo...“@LaVanguardia: La NASA busca astronautas para ir a un asteroide http://t.co/o6kjfQLj”
negativo|No habrá comisión de ciencia e investigación, ni comisión de igualdad, ni tampoco comisión de medioambiente.
positivo|"""@frec_digital: #Tusiquevales se dispara al 22% en el late y dobla a 'Viaje al Toledo...' de Antena 3 http://t.co/UsTY1A1f"" Ouyeah."
negativo|"Uuuuuuuys! Montoro pide a la Cámara que ""dejemos de lado la ideología"" ante la crisis... Danger"
negativo|El PSOE ,creador de la situación que vivimos, comienza diciendo que se dejó la piel luchando contra la crisis...
negativo|El PSOE pide q se haga lo que el no hizo en dos legislaturas..Y da lecciones de gobierno en las CCAA mientras la Cámara le espeta:Andalucía!
negativo|Damasiado frío Alonso (PSOE) en sus críticas al #rajoynazo1 Parece un técnico, no un político.
negativo|Viendo el debate donde el presidente iba a dar la cara para explicar su subida de impuestos. ¡Qué cambiado está Rajoy! http://t.co/uO5mNPRD
negativo|Empieza la degradación del debate, con la herencia recibida y el ' y tu más'. Montoro dice que el PSOE conocía el déficit.
negativo|Lo que no explica Montoro, y es lo fundamental, es qué autonomías han incumplido y por cuánto. Y quién las gobierna.
negativo|"Montoro dice que pide ""un esfuerzo pequeño de muchos"" con la subida de impuestos. Y defiende los impuestos ""a la propiedad"". Ver para creer"
negativo|Montoro clama ahora x una política de luces largas...y sigue con el rafa rafa de la pinderacion
negativo|"Montoro ""la situación está para que la política ponga las luces largas para salir de la crísis"" #Congreso"
negativo|"Montoro, hace dos meses: ""Si subiéramos el IRPF tendríamos menos crecimiento y más paro, con eso se lo digo todo"" http://t.co/Zjk7ofA8"
negativo|El Gobierno no ampliará el plazo para que sindicatos y empresarios lleguen a un acuerdo
negativo|Qué pasa de noche en las librerías? -- The Joy of Books http://t.co/YaTzfUyk vía @youtube
negativo|Cuando Montoro decía estas cosas ya sabía que el déficit era del 8%. Él mismo lo iba contando. http://t.co/Zjk7ofA8
negativo|"Alonso a Montoro ""no es manera de hacer las cosas, busquen consensos que conviertan en justo lo injusto"" #Congreso"
negativo|El gobierno recuerda que no conocía el déficit antes de llegar al poder. El Psoe se defiende señalando que si lo sabían.
negativo|Denuncia a la banca, la iglesia, la ley sinde, el escaso compromiso con el fraude, congelación del salario mínimo y funcionarios, rtve.
negativo|Hoy no le tiembla la mano. Ayer cueste lo que cueste. Y durante toda la crisis la austeridad hipócrita como ley del embudo y el rigor mortis
negativo|"'Bigotes' sobre R. Barberá ""Aunque no nos da nada tampoco nos jode. Le voy a comprar [un bolso] de la última colección"" #JuicioCamps"
negativo|Si los sondeos están en lo cierto, Griñán vivirá su particular Pasión -elecciones andaluzas- el 25 de marzo, poco antes de la Semana Santa
positivo|Esta es la mejor noticia q he leído hoy en la prensa.... http://t.co/g5O1a2Or
negativo|El debate sobre déficit publico es el viejo debate sobre cañones o mantequilla.
negativo|Qué interés hay en enfrentar el gasto de las distintas Administraciones? No hablar de Estado y autonomías sino del Estado de las autonomías
positivo|El Congreso convalida, con los votos del PP, CiU y UPN, el primer ajuste de Rajoy - ABC.es http://t.co/6pmNfPK8 via @abc_es
negativo|Jornada con compañeros y nuestros concejales d Galapagos(Guadalajara) RT @jordid957:visita d @Albert_Rivera a Galapagos http://t.co/K7puPbVN
negativo|En el AVE con @JoseMotatv para ir a Barna. #palizon #señorasmayoresdegira #abuelas #desmadreenelgeriatrico
negativo|"Dorado (CGPJ) elogia la elección de Ruiz-Gallardón para Justicia frente al equipo ""tremendamente desleal"" de Caamaño http://t.co/IYpBGJ1F"
negativo|".@MarianoRajoy visitará el próximo miércoles Marruecos en su primer viaje al extranjero"" http://t.co/lV25lohU via @elmundoes"
negativo|No se puede utilizar la crisis como excusa para privatizar servicios públicos. Atacar a lo público es atacar a la democracia.
negativo|"RT “@pedropabloglez: V.Rompuy estudia cambiar la fecha de la cumbre europea del 30 enero, porque coincide con una huelga general en Bélgica"""
negativo|Se han ampliado 100.000 millones para avales a la banca. La banca siempre gana y altos directivos más.
positivo|La producción industrial subió en noviembre un 15,8% respecto al mismo mes del año anterior...La + alta de toda España...
negativo|La Junta de Andalucía sigue echando mano de la chequera para amigos. Se lo contamos en nuestro top secret. @TelediarioInter 20:30
negativo|Alonso dice que en Andalucía no hay corrupción. Risas en el hemiciclo. @TelediarioInter 20:30
negativo|#elcambioandaluz ya tiene fecha: 25 de Marzo de 2012 http://t.co/FB4kjpmG
positivo|He publicado una foto nueva en Facebook http://t.co/YAFWtbVW
positivo|En @TDtarde @13television todos hemos estado de acuerdo en que los cargos públicos no estén mas de 8 años en el poder #acabarconlacorrupcion
negativo|RT @GeekIndignado: Los fotógrafos desafían a la censura en el Congreso con unas polémicas imágenes de Mariano Rajoy http://t.co/MsLKQvNe
negativo|"""QUIEN NO HA AFRONTADO LA ADVERSIDAD NO CONOCE SU PROPIA FUERZA""         http://t.co/Zo7IT1Y2"
positivo|RT @anapastor_tve: RT @unicef_es: Queremos acabar con la #desnutrición infantil. ¿Nos ayudas? Envía DIA al 28028. Te necesitamos. #donaundia
negativo|que clamores? De Obama? “@EFEnoticias: EEUU recuerda diez años de Guantánamo entre clamores para su cierre inmediato #Guantánamo #EEUU”
negativo|Telmo Martín da el perfil para ministro de Vivienda (o de burbuja inmobilaria). http://t.co/M2IeN3jN
negativo|Hubo un tiempo en que la capacidad profesional, el valor y la admiración no se medían por la Cuenta Corriente.
positivo|España líder mundial de donantes, y el Hospital la Fe de Valencia, líder en trasplantes de hígado y corazón.... http://t.co/gEzBf4DR
negativo|La constructora del diputado millonario, Telmo Martín, vendió viviendas VPO con sobreprecio y fue sancionada http://t.co/x4qqiRuS
negativo|Los abogados repudian los #CIE para extranjeros, el sí de CiU a Rajoy y el desafío de Chacón a Rubalcaba.http://t.co/kAzDRh8y#portadaEPC
positivo|.@Leche_Lacturale El secreto del éxito es la constancia en el propósito. Disraeli
negativo|Rajoy&Duran apoyan subida d impuestos a todos ls españoles,justo lo contrario d lo que dijeron hace 2 meses antes dl #20N. #pepevergencia
negativo|Antonio Quero quiere ser tercera vía @PSOE entre @CarmeChacon2011 y @_Rubalcaba_ http://t.co/9s39yZAt Pedirá avales. Vinculado a @BasesenRed
positivo|http://t.co/yVq45LM7aquí podéis encontrar las fotos de mi segundo concierto en el gran teatro de Córdoba. @lya_cordoba y #Queco.
positivo|Vaya público guapo el de Córdoba señores, gracias.  Y mañana tocamos en Cádiz, cantaré por primera ver en el gran teatro Falla, otro sueño
negativo|Portada El País http://t.co/H5DUHndT ...
negativo|Portada El Faro de Melilla http://t.co/CBRjsRKb ...
negativo|Portada Marca http://t.co/hgvoVtoJ ...
positivo|Si quieres estar informado con criterio, y eres progre, no te puedes perder el @TelediarioInter a las 3. Prueba una dosis liberal! Oeoeoe
positivo|Contra el descriterio : @TelediarioInter a las 3. Para saber lo q pasa y Xq. Para entender mejor la realidad, con argumentos valientes.
negativo|@PalomaCervilla @@merceperello @@PalomaCervilla por supuesto, pero no creo que negarse a malgastar dinero sea equivocarse
negativo|Desayunando con Gabriela Bravo, portavoz del CGPJ, en el Club Internacional de Prensa. La escuchan corresponsables extranjeros.
positivo|Banesto muestra el camino: menos beneficios, más provisiones.http://mun.do/wDrm8q
negativo|A las 13.30 estaré en la tertulia política d @mananascuatro con @mrtfernandez , colaboradores y equipazo.. ay las #CCAA!!
negativo|La adicción a Internet se caracteriza por una integración anormal de la materia blanca http://t.co/F6CN8vim
positivo|RTVE.es mas de 14000000 usuarios en diciembre http://t.co/8yAHpegh ¡gracias en general y en especial,por vuestros comentarios en la Lotería!
negativo|La solidaridad no es entre los asalariados, es d los que más tienen hacia el resto de la sociedad. La del Rajuste deja fuera a los más ricos
positivo|Vamos a por @HerreraenlaOnda !!!;)
negativo|Elegir presidente de RTVE requiere 2/3 del Congreso. Conclusión: hasta q el PSOE no resuelva sus líos internos no habrá fumata blanca
negativo|Decir que un debate divide es como decir que la democracia divide.
negativo|"AMAIUR en el Congreso: ""Se demanda afrontar las consecuencias del conflicto. Hay q empezar acercando presos"""
positivo|Felicitaciones @delcastillogaby @ezeaguero !! Bienvenido Bauti a a la familia!!!
positivo|Q gustazo hablar con Ga Pelayo en @OndaCero_es !!;) en 3 minutos seguimos!!!
negativo|“@Meandmyzelf: Muy vanal diría yo..es un tweet que no dice nada” En cambio el tuyo lo dice todo, darling. #VíaAnal
positivo|La semana q viene mas @OndaCero_es  @HerreraenlaOnda !! Q bien nos lo pasamos!! VIVA LA RADIO!!;)
negativo|Me da penita quitarlo http://t.co/F2DKW50n
negativo|Revista de Prensa (ABCPunto Radio, 12 de enero) http://t.co/pMLGi9fI
positivo|La colocación de 10.000 millones de deuda a menor interés demuestra que, al menos para los mercados, la estrategia de Rajoy ha sido acertada
negativo|Alguien que tenga o venda ruedas aquí? Baratitas ....
positivo|Para mi, escuchar a Ramoneda me sirve de referencia on #bananity http://t.co/q3a0LQvQ
negativo|"Mas!El ex alcalde de Los Barrios y la delegada de Cultura de la Junta, imputados por delito urbanístico"" http://t.co/ywIPSbAs via @elmundoes"
negativo|¿Qué tienen en común Angola, Georgia, Montenegro y la Comunidad Valenciana? Su deuda tiene la misma nota para Moody's http://t.co/VKwc6v7K
negativo|Oye, me he tomado un vermú y me ha sentado fatal. #perocontento
negativo|;-))))) RT @EPAndalucia: Rajoy intervendrá el sábado en la convención del PP-A (@ppandaluz) en Málaga de cara al #25M - http://t.co/Ig8wjoCn
negativo|Rajoy intervendrá en la convención del PP-A en Málaga / El próximo sábado http://t.co/QE98ix4z vía @europapress_es
negativo|A las 3 en @A3noticias, según Defensa, piratas somalíes atacan un buque de guerra español.  Un pirata muerto, y varios heridos
negativo|Y preguntamos en @13tv_AlDia : ¿engañó @marianorajoy a los votantes (impuestos) o engañó el @PSOE a los españoles (déficit)? @DHAM_13tv
positivo|Me voy a dar un paseito con este solazo y buen día que hace hoy!!estoy feliz!!??
negativo|Es lo q es: La Mancomunidad de la Axarquía ve una tomadura de pelo el decreto de Vivienda http://t.co/I2QW9mXn via @elmundoes
negativo|RT @maycrespo: @AlejandroSanz MIRARLO Y PASARLO PORFA Rprodciendo ete vdeoclip sguimos obtenendo (cont) http://t.co/5oGykOvp
negativo|"“La renovación del PSOE es un problema de cambio intelectual, no generacional” | Rubalcaba: http://t.co/BuOgLwc5 via @AddThis"
positivo|.@MarianoRajoy elige para #Malaga su primer gran acto público como presidente . SUR.es http://t.co/scHzF1KV vía @diario_sur
negativo|Hoy m acompañan en @DHAM_13tv @Federicoquevedo @IdiazAyuso , Luis Solana, Pedro Sánchez, @mamengurru y Pablo Casado... a las 00h!
positivo|En octubre celebraremos el II Fórum de los Archipiélagos, esperamos esta vez en Baleares a instituciones y empresas de Canarias...
positivo|Ese destino tendrá que forjarlo libremente cada generación de acuerdo con lo que en cada momento le parezca conveniente hacer
positivo|Estupendo, si estoy hablamos “@JoseNicolas13: Notición! Nos avisa nuestro profesor de que ha concertado una visita a EM el 27 de Enero.
negativo|No basta con encomendarse al santoral o bailar la danza de la lluvia para frenar la #boinaMadrid
positivo|"#RbcbenValencia: ""El compromiso es lo que me trajo a la política"", y agradece su lucha contra la corrupción a Ángel Luna"
negativo|Oye, que @JoseMotatv está despierto. Es importante que ocurra ANTES de que metan el AVE en las cocheras.
negativo|“@elmerengonbcn: @David_Busta La jefa manda”COMO LO SABES!!! ???
positivo|"#RbcbenValencia ""No preguntaré a nadie donde milita, si es mayor, jóven o si lleva tiempo militando, preguntaré si tiene ideas para mejorar"""
positivo|"Chacón sobre los derechos de la mujer: ""Con Zapatero hemos dado más pasos que nunca en la historia de la Humanidad""."
negativo|Ana Botella traiciona a los madrileños al abandonar la reivindicación de una mejor financiación municipal. #Madrid http://t.co/Kh12Tcg4
negativo|@AlexdelaIglesia Parece que tenga un hierro en la cabeza...
positivo|A puntito de entrar en #TheHole viva @AlexODogherty http://t.co/rAFTqths
positivo|RT @maycrespo: disculpame @AlejandroSanz ya se que me rt pero se hace fuerza bss AYUDEMOS A HAITI (cont) http://t.co/oHaaHTgI
positivo|Jajaja. Ya Se nota?. Ojala.. Yo voy a hacerlo con toda la pasion del mundo pero luego vosotr@s (cont) http://t.co/M3fue4nU
positivo|Pues para finales de 2012 creo, pero os irE dando pequeños regalillos.. Jejeje. Y ya no puedo (cont) http://t.co/N7IdRDHh
positivo|RT @UNICEFORG: @AlejandroSanz ayudanos a difundir que un mundo sin psoriasis es posible la cura la (cont) http://t.co/YGEjBJMR
negativo|Adiós al maestro de humanidad: http://t.co/A37enFkr vía @diariodejerez
positivo|Ya vereis que si. Eso lo lleva Rocio.. Pero estoy seguro. Un besito RT @AmoresDeSanz: (cont) http://t.co/CVNNQyNg
negativo|Bueno lo dicho, a fundir en un perfume menta y canela.
negativo|El soldado Bradley Manning se enfrentará al consejo de guerra  http://t.co/Uh2Y5tgv via @el_pais
negativo|"Toma! compravotos“@AdrianaRey83: Portada mañana @gaceta_es ""Griñán regaló 54 millones a UGT y CCOO el mismo día en q convocó las elecciones"""
negativo|“@TelediarioInter: Top Secret: El #PSOE de Andalucía despilfarra otros 90 millones de euros en subvenciones. http://t.co/aiWHNXRJ”
negativo|@mjguemes Q tal estas tu?
positivo|Pues a mi me ha encantado #Sherlock
negativo|Indigna que Gobiernos UE no exijan cambio estatuto BCE para prestar directamente a Estados. Paro disparado y casino financiero a tope.
positivo|Que bien me lo he pasado esta noche en el espectáculo/ Que bé m'ho he passat!!!. Gràcies/ Gracias  #terratpack
positivo|Ojala te guste. Un beso. RT @thesevencluod: Vamos el décimo intento de Ke el Hermoso (cont) http://t.co/Ts7lw8K0
negativo|RT @FabyCorrea: @kismeofheartalw yeihhhh y se rumora que en el #CarnavaldeVeracru2012 estará la #chicadorada @PauRubio !!! sera ??
positivo|RT @Blank_isabel: @paurubio me encanta tu avatar!!! Se ve que es hermoso tu gordo!!! :)
negativo|Hoy conoceremos datos definitivos de 2011 del padrón municipal. Datos provisionales INE:en España hay casi un 1% más de mujeres q de hombres
negativo|Portada ABC http://t.co/xvr80y0V ...
negativo|Portada La Razón http://t.co/yPT13N9v ...
negativo|De cómo Ana Botella se convirtió en Delegada de Rajoy en Madrid http://t.co/tJ4nllkI
negativo|Creéis que hay o no choque de trenes entre Montoro y de Guindos? sus distintas posiciones sobre control cuentas regionales apuntan a que si
positivo|. @DiputacionMLG desbloquea obras por valor de 760.000 euros http://t.co/gf6890FZ @eliasbendodo
positivo|#FF RT @Manuel_Son_Goku: #FF para una chica buena persona muy malagueña del sur y además del @PPopular como es @mariviromero. Kissess!!
negativo|Rajoy pide ayuda a la UE. ¿Para los españoles? ¿Para evitar los recortes? No. Para la banca http://t.co/7t8oRLse
negativo|Nuevas imágenes del proceso eruptivo de ElHierro en la web IGN http://t.co/aok75AMN http://t.co/qCKXXRLo
positivo|En pleno de convalidación decreto d recortes, dejamos propuestas: Pleno monográfico sobre empleo, mesa para nuevo modelo productivo...
positivo|"Montoro, a los consejeros del PP: ""El Gobierno no va a dejar que ninguna comunidad haga default (suspensión de pagos)"". http://t.co/kYdy4O6Y"
negativo|Pero estamos convencidos d q @ToniCanto1 no querrá contribuir a ningún expolio y devolverá 130.000 euros al contribuyente valenciano. Seguro
positivo|El martes, 17 de enero, sale a la calle mi primera novela: La trampa. Espero que os guste. Aquí tenéis la portada. http://t.co/WXxdIDaL
negativo|En la reunión de la Red de Ciudades Inteligentes que hoy se celebra en Logroño http://t.co/G97s1cpC
positivo|Facebook nos permitirá escuchar música con nuestros amigos http://t.co/EtVzwBo7
positivo|“@javiersolana: La transicion avanza!Myanmar frees dozens of political prisoners: http://t.co/69AqWhu1 #FT”
negativo|Otra vez haciendo la maleta !!!! #cosasquemegustanhacer
positivo|RT @FdoFrances: @mariviromero : El CAC Málaga lidera Ranking de Museos con Mayor Influencia en Redes Sociales  http://t.co/i9yHIX0O
negativo|Ya tengo mis tickets para LA SONRISA DE JULIA en CONCIERTO. http://t.co/znBUsF4k #socialticketing
positivo|En Granada #masdigital:igualdad de oportunidades en el acceso a las nuevas tecnologías
negativo|La sentencia del caso Marta del Castillo es una VERGÜENZA #INDIGNADOSporsenteciaMarta
negativo|"La parte en la que rechaza condenar por ""daño a la integridad moral"" (callarse dónde está el cadáver) me parece la más endeble."
negativo|Paso a tutear desde @gacetadirecto
negativo|"El Gobierno recuerda a sindicatos y empresarios que ""el lunes acaba el plazo"" para alcanzar un acuerdo en la reforma laboral @servimedia"
negativo|La Vicepresidenta dice que se cambiarán las leyes para reforzar la seguridad de los menores y no valora sentencia #martadelcastillo
positivo|"El Gobierno define el apoyo de CiU a sus recortes como ""el inicio de una deseable colaboración"" durante la legislatura @servimedia"
negativo|Mucho RT @vacp5: #Elcambioandaluz : urgente y muy necesario http://t.co/C0SC1wKT vía @mariviromero
positivo|He apoyado la petición Pongamos fin al limbo de los Centros de Internamiento de Extranjeros - http://t.co/JmHwe52d
positivo|La obra 'Yo, el heredero' inaugura la temporada de teatro del Auditorio de la @DiputacionMLG http://t.co/mekhQ2p1
positivo|"Arenas: ""Bajo ningún concepto Rajoy está vinculado por el 25M"" http://t.co/Jpg1hDn3"
negativo|Terminando de comer con @sneijder101010 y su mujer @yolanthecabau en el Hotel Bulgari. Just finished eating at the Bulgari Hotel.
positivo|Toda mi admiración!!!“@PrimitalBros: @PaulaVazquezTV con un público como Vd. da gusto salir al escenario. Un beso #losmayordomosdeTheHole”
positivo|Ya estoy sentada en el vuelo , Holanda me espera!
negativo|A la cola por las autonómicas RT @pedroj_ramirez Ya era hora. El Gobierno cambiará la ley para facilitar privatización http://t.co/hJJGhf2Z
negativo|Alguien pedía esto esta mañana y ahí va; Dixie Chicks con James Taylor:  http://t.co/OmamGjAI vía @youtube
negativo|@cesc4official ooooohhhhh moc moc. Ritaaaa ritaaaaaaaaaa...
positivo|ja, ja!!! “@arturamonart: @Buenafuente ¡Te ha quedado una auténtica obra de arte!”
negativo|la canción Prayers For Rain de The Cure http://t.co/FmYz0IcS
negativo|Acaba de llegar a #elcambioandaluz el Ministro de Hacienda y Administración Publica, Cristóbal Montoro http://t.co/jVzEJt2s
positivo|"Ah, y un #FF para @sgueina que es como la Circe de Homero: ""divina entre las diosas"""
negativo|Esta noche, a @24horas_rne, con mis amigos @JMPazosRoyo, Peridis e Iñigo Alfonso
negativo|El Alcalde de Córdoba @nietoppcordoba interviene en #elcambioandaluz http://t.co/XoDxwCk8
negativo|Los mossos tienen buenos asesores: si quieres conseguir que Mas y Puig no te recorte sueldo y material haz huelga hablando en castellano...
positivo|"Se llama ""sombra y luz"" me alegra que te guste RT @monsherrygirl: @AlejandroSanz  como se (cont) http://t.co/7H79Q6zw"
positivo|Ahora comienza #elcambioandaluz de los jóvenes #conectaconelcambio ;-)) @nnggandalucia ;-)) http://t.co/C1tJ6B30
positivo|Jajaja.. Que chalao. RT @PARTISAN0: @AlejandroSanz te gusta el coche último modelo que me acabo de (cont) http://t.co/rYvY5zyO
negativo|Los políticos tienen difícil superar al alcalde de Getafe, protagonista de un vídeo de adelgazamiento http://t.co/nJQVSzpC
negativo|RT @REGALAMPANA: @AlejandroSanz por favor retwitea, apoyoamartadelcastillo.
positivo|Pedazo de musical#muyrecomendable#inclusoparanosabineros http://t.co/LwVSyTCB
positivo|“@earcos: @ristomejide tus libros deberían estar para Kindle...” @editorialespasa
negativo|Comunicación política y redes sociales #elcambioandaluz @jotacarmona_es Evolución, Comunicación, Revolución http://t.co/MZU0wNtq
negativo|;-)) RT @JuandeVi: Con @mariviromero @mariafrances en el encuentro sobre comunicación política y redes sociales por @jotacarmona_es
negativo|Buscamos cobrador del Frac, para que Iker Casillas pague sus deudas a los compañeros. Gracias.
negativo|Se confirma rebaja de raiting Francia e Italia. A la espera de q España reciba la llamada correspondiente. Solo Alemania tiene AAA
negativo|Malas noticias para zona Euro
